Voxel_Number,X,Y,Z
65340,45,27,43
65341,45,27,44
65342,45,27,45
65343,45,28,6
65344,45,28,7
65345,45,28,8
65346,45,28,9
65347,45,28,10
65348,45,28,11
65349,45,28,12
65350,45,28,13
65351,45,28,14
65352,45,28,15
65353,45,28,16
65354,45,28,17
65355,45,28,18
65356,45,28,19
65357,45,28,20
65358,45,28,21
65359,45,28,22
65360,45,28,23
65361,45,28,24
65362,45,28,25
65363,45,28,26
65364,45,28,27
65365,45,28,28
65366,45,28,29
65367,45,28,30
65368,45,28,31
65369,45,28,32
65370,45,28,33
65371,45,28,34
65372,45,28,35
65373,45,28,36
65374,45,28,37
65375,45,28,38
65376,45,28,39
65377,45,28,40
65378,45,28,41
65379,45,28,42
65380,45,28,43
65381,45,28,44
65382,45,28,45
65383,45,29,7
65384,45,29,8
65385,45,29,9
65386,45,29,10
65387,45,29,11
65388,45,29,13
65389,45,29,14
65390,45,29,15
65391,45,29,16
65392,45,29,17
65393,45,29,18
65394,45,29,19
65395,45,29,20
65396,45,29,21
65397,45,29,22
65398,45,29,23
65399,45,29,24
65400,45,29,25
65401,45,29,26
65402,45,29,27
65403,45,29,28
65404,45,29,29
65405,45,29,30
65406,45,29,31
65407,45,29,32
65408,45,29,33
65409,45,29,34
65410,45,29,35
65411,45,29,36
65412,45,29,37
65413,45,29,38
65414,45,29,39
65415,45,29,40
65416,45,29,41
65417,45,29,42
65418,45,29,43
65419,45,29,44
65420,45,29,45
65421,45,29,46
65422,45,29,47
65423,45,30,14
65424,45,30,15
65425,45,30,16
65426,45,30,17
65427,45,30,18
65428,45,30,19
65429,45,30,20
65430,45,30,21
65431,45,30,22
65432,45,30,23
65433,45,30,24
65434,45,30,25
65435,45,30,26
65436,45,30,27
65437,45,30,28
65438,45,30,29
65439,45,30,30
65440,45,30,31
65441,45,30,32
65442,45,30,33
65443,45,30,34
65444,45,30,35
65445,45,30,36
65446,45,30,37
65447,45,30,38
65448,45,30,39
65449,45,30,40
65450,45,30,41
65451,45,30,42
65452,45,30,43
65453,45,30,44
65454,45,30,45
65455,45,30,46
65456,45,30,47
65457,45,30,48
65458,45,31,14
65459,45,31,15
65460,45,31,16
65461,45,31,17
65462,45,31,18
65463,45,31,19
65464,45,31,20
65465,45,31,21
65466,45,31,22
65467,45,31,23
65468,45,31,24
65469,45,31,25
65470,45,31,26
65471,45,31,27
65472,45,31,28
65473,45,31,29
65474,45,31,30
65475,45,31,31
65476,45,31,32
65477,45,31,33
65478,45,31,34
65479,45,31,35
65480,45,31,36
65481,45,31,37
65482,45,31,38
65483,45,31,39
65484,45,31,40
65485,45,31,41
65486,45,31,42
65487,45,31,43
65488,45,31,44
65489,45,31,45
65490,45,31,46
65491,45,31,47
65492,45,31,48
65493,45,32,14
65494,45,32,15
65495,45,32,16
65496,45,32,17
65497,45,32,18
65498,45,32,19
65499,45,32,20
65500,45,32,21
65501,45,32,22
65502,45,32,23
65503,45,32,24
65504,45,32,25
65505,45,32,26
65506,45,32,27
65507,45,32,28
65508,45,32,29
65509,45,32,30
65510,45,32,31
65511,45,32,32
65512,45,32,33
65513,45,32,34
65514,45,32,35
65515,45,32,36
65516,45,32,37
65517,45,32,38
65518,45,32,39
65519,45,32,40
65520,45,32,41
65521,45,32,42
65522,45,32,43
65523,45,32,44
65524,45,32,45
65525,45,32,46
65526,45,32,47
65527,45,32,48
65528,45,33,14
65529,45,33,15
65530,45,33,16
65531,45,33,17
65532,45,33,18
65533,45,33,19
65534,45,33,20
65535,45,33,21
65536,45,33,22
65537,45,33,23
65538,45,33,24
65539,45,33,25
65540,45,33,26
65541,45,33,27
65542,45,33,28
65543,45,33,29
65544,45,33,30
65545,45,33,31
65546,45,33,32
65547,45,33,33
65548,45,33,34
65549,45,33,35
65550,45,33,36
65551,45,33,37
65552,45,33,38
65553,45,33,39
65554,45,33,40
65555,45,33,41
65556,45,33,42
65557,45,33,43
65558,45,33,44
65559,45,33,45
65560,45,33,46
65561,45,33,47
65562,45,33,48
65563,45,34,13
65564,45,34,14
65565,45,34,15
65566,45,34,16
65567,45,34,17
65568,45,34,18
65569,45,34,19
65570,45,34,20
65571,45,34,21
65572,45,34,22
65573,45,34,23
65574,45,34,24
65575,45,34,25
65576,45,34,26
65577,45,34,27
65578,45,34,28
65579,45,34,29
65580,45,34,30
65581,45,34,31
65582,45,34,32
65583,45,34,33
65584,45,34,34
65585,45,34,35
65586,45,34,36
65587,45,34,37
65588,45,34,38
65589,45,34,39
65590,45,34,40
65591,45,34,41
65592,45,34,42
65593,45,34,43
65594,45,34,44
65595,45,34,45
65596,45,34,46
65597,45,34,47
65598,45,34,48
65599,45,35,12
65600,45,35,13
65601,45,35,14
65602,45,35,15
65603,45,35,16
65604,45,35,17
65605,45,35,18
65606,45,35,19
65607,45,35,20
65608,45,35,21
65609,45,35,22
65610,45,35,23
65611,45,35,24
65612,45,35,25
65613,45,35,26
65614,45,35,27
65615,45,35,28
65616,45,35,29
65617,45,35,30
65618,45,35,31
65619,45,35,32
65620,45,35,33
65621,45,35,34
65622,45,35,35
65623,45,35,36
65624,45,35,37
65625,45,35,38
65626,45,35,39
65627,45,35,40
65628,45,35,41
65629,45,35,42
65630,45,35,43
65631,45,35,44
65632,45,35,45
65633,45,35,46
65634,45,35,47
65635,45,36,10
65636,45,36,11
65637,45,36,12
65638,45,36,13
65639,45,36,14
65640,45,36,15
65641,45,36,16
65642,45,36,17
65643,45,36,18
65644,45,36,19
65645,45,36,20
65646,45,36,21
65647,45,36,22
65648,45,36,23
65649,45,36,24
65650,45,36,25
65651,45,36,26
65652,45,36,27
65653,45,36,28
65654,45,36,29
65655,45,36,30
65656,45,36,31
65657,45,36,32
65658,45,36,33
65659,45,36,34
65660,45,36,35
65661,45,36,36
65662,45,36,37
65663,45,36,38
65664,45,36,39
65665,45,36,40
65666,45,36,41
65667,45,36,42
65668,45,36,43
65669,45,36,44
65670,45,36,45
65671,45,36,46
65672,45,37,9
65673,45,37,10
65674,45,37,11
65675,45,37,12
65676,45,37,13
65677,45,37,14
65678,45,37,15
65679,45,37,16
65680,45,37,17
65681,45,37,18
65682,45,37,19
65683,45,37,20
65684,45,37,21
65685,45,37,22
65686,45,37,23
65687,45,37,24
65688,45,37,25
65689,45,37,26
65690,45,37,27
65691,45,37,28
65692,45,37,29
65693,45,37,30
65694,45,37,31
65695,45,37,32
65696,45,37,33
65697,45,37,34
65698,45,37,35
65699,45,37,36
65700,45,37,37
65701,45,37,38
65702,45,37,39
65703,45,37,40
65704,45,37,41
65705,45,37,42
65706,45,37,43
65707,45,37,44
65708,45,37,45
65709,45,37,46
65710,45,38,7
65711,45,38,8
65712,45,38,9
65713,45,38,10
65714,45,38,11
65715,45,38,12
65716,45,38,13
65717,45,38,14
65718,45,38,15
65719,45,38,16
65720,45,38,17
65721,45,38,18
65722,45,38,19
65723,45,38,20
65724,45,38,21
65725,45,38,22
65726,45,38,23
65727,45,38,24
65728,45,38,25
65729,45,38,26
65730,45,38,27
65731,45,38,28
65732,45,38,29
65733,45,38,30
65734,45,38,31
65735,45,38,32
65736,45,38,33
65737,45,38,34
65738,45,38,35
65739,45,38,36
65740,45,38,37
65741,45,38,38
65742,45,38,39
65743,45,38,40
65744,45,38,41
65745,45,38,42
65746,45,38,43
65747,45,38,44
65748,45,38,45
65749,45,38,46
65750,45,38,47
65751,45,39,7
65752,45,39,8
65753,45,39,9
65754,45,39,10
65755,45,39,11
65756,45,39,12
65757,45,39,13
65758,45,39,14
65759,45,39,15
65760,45,39,16
65761,45,39,17
65762,45,39,18
65763,45,39,19
65764,45,39,20
65765,45,39,21
65766,45,39,22
65767,45,39,23
65768,45,39,24
65769,45,39,25
65770,45,39,26
65771,45,39,27
65772,45,39,28
65773,45,39,29
65774,45,39,30
65775,45,39,31
65776,45,39,32
65777,45,39,33
65778,45,39,34
65779,45,39,35
65780,45,39,36
65781,45,39,37
65782,45,39,38
65783,45,39,39
65784,45,39,40
65785,45,39,41
65786,45,39,42
65787,45,39,43
65788,45,39,44
65789,45,39,45
65790,45,39,46
65791,45,39,47
65792,45,40,7
65793,45,40,8
65794,45,40,9
65795,45,40,10
65796,45,40,11
65797,45,40,12
65798,45,40,13
65799,45,40,14
65800,45,40,15
65801,45,40,16
65802,45,40,17
65803,45,40,18
65804,45,40,19
65805,45,40,20
65806,45,40,21
65807,45,40,22
65808,45,40,23
65809,45,40,24
65810,45,40,25
65811,45,40,26
65812,45,40,27
65813,45,40,28
65814,45,40,29
65815,45,40,30
65816,45,40,31
65817,45,40,32
65818,45,40,33
65819,45,40,34
65820,45,40,35
65821,45,40,36
65822,45,40,37
65823,45,40,38
65824,45,40,39
65825,45,40,40
65826,45,40,41
65827,45,40,42
65828,45,40,43
65829,45,40,44
65830,45,40,45
65831,45,40,46
65832,45,41,7
65833,45,41,8
65834,45,41,9
65835,45,41,10
65836,45,41,11
65837,45,41,12
65838,45,41,13
65839,45,41,14
65840,45,41,15
65841,45,41,16
65842,45,41,17
65843,45,41,18
65844,45,41,19
65845,45,41,20
65846,45,41,21
65847,45,41,22
65848,45,41,23
65849,45,41,24
65850,45,41,25
65851,45,41,26
65852,45,41,27
65853,45,41,28
65854,45,41,29
65855,45,41,30
65856,45,41,31
65857,45,41,32
65858,45,41,33
65859,45,41,34
65860,45,41,35
65861,45,41,36
65862,45,41,37
65863,45,41,38
65864,45,41,39
65865,45,41,40
65866,45,41,41
65867,45,41,42
65868,45,41,43
65869,45,41,44
65870,45,41,45
65871,45,41,46
65872,45,42,7
65873,45,42,8
65874,45,42,9
65875,45,42,10
65876,45,42,11
65877,45,42,12
65878,45,42,13
65879,45,42,14
65880,45,42,15
65881,45,42,16
65882,45,42,17
65883,45,42,18
65884,45,42,19
65885,45,42,20
65886,45,42,21
65887,45,42,22
65888,45,42,23
65889,45,42,24
65890,45,42,25
65891,45,42,26
65892,45,42,27
65893,45,42,28
65894,45,42,29
65895,45,42,30
65896,45,42,31
65897,45,42,32
65898,45,42,33
65899,45,42,34
65900,45,42,35
65901,45,42,36
65902,45,42,37
65903,45,42,38
65904,45,42,39
65905,45,42,40
65906,45,42,41
65907,45,42,42
65908,45,42,43
65909,45,42,44
65910,45,42,45
65911,45,42,46
65912,45,43,8
65913,45,43,9
65914,45,43,10
65915,45,43,11
65916,45,43,12
65917,45,43,13
65918,45,43,14
65919,45,43,15
65920,45,43,16
65921,45,43,17
65922,45,43,18
65923,45,43,19
65924,45,43,20
65925,45,43,21
65926,45,43,22
65927,45,43,23
65928,45,43,24
65929,45,43,25
65930,45,43,26
65931,45,43,27
65932,45,43,28
65933,45,43,29
65934,45,43,30
65935,45,43,31
65936,45,43,32
65937,45,43,33
65938,45,43,34
65939,45,43,35
65940,45,43,36
65941,45,43,37
65942,45,43,38
65943,45,43,39
65944,45,43,40
65945,45,43,41
65946,45,43,42
65947,45,43,43
65948,45,43,44
65949,45,43,45
65950,45,44,8
65951,45,44,9
65952,45,44,10
65953,45,44,11
65954,45,44,12
65955,45,44,13
65956,45,44,14
65957,45,44,15
65958,45,44,16
65959,45,44,17
65960,45,44,18
65961,45,44,19
65962,45,44,20
65963,45,44,21
65964,45,44,22
65965,45,44,23
65966,45,44,24
65967,45,44,25
65968,45,44,26
65969,45,44,27
65970,45,44,28
65971,45,44,29
65972,45,44,30
65973,45,44,31
65974,45,44,32
65975,45,44,33
65976,45,44,34
65977,45,44,35
65978,45,44,36
65979,45,44,37
65980,45,44,38
65981,45,44,39
65982,45,44,40
65983,45,44,41
65984,45,44,42
65985,45,44,43
65986,45,44,44
65987,45,45,9
65988,45,45,10
65989,45,45,11
65990,45,45,12
65991,45,45,13
65992,45,45,14
65993,45,45,15
65994,45,45,16
65995,45,45,17
65996,45,45,18
65997,45,45,19
65998,45,45,20
65999,45,45,21
66000,45,45,22
66001,45,45,23
66002,45,45,24
66003,45,45,25
66004,45,45,26
66005,45,45,27
66006,45,45,28
66007,45,45,29
66008,45,45,30
66009,45,45,31
66010,45,45,32
66011,45,45,33
66012,45,45,34
66013,45,45,35
66014,45,45,36
66015,45,45,37
66016,45,45,38
66017,45,45,39
66018,45,45,40
66019,45,45,41
66020,45,45,42
66021,45,45,43
66022,45,45,44
66023,45,46,10
66024,45,46,11
66025,45,46,12
66026,45,46,13
66027,45,46,14
66028,45,46,15
66029,45,46,16
66030,45,46,17
66031,45,46,18
66032,45,46,19
66033,45,46,20
66034,45,46,21
66035,45,46,22
66036,45,46,23
66037,45,46,24
66038,45,46,25
66039,45,46,26
66040,45,46,27
66041,45,46,28
66042,45,46,29
66043,45,46,30
66044,45,46,31
66045,45,46,32
66046,45,46,33
66047,45,46,34
66048,45,46,35
66049,45,46,36
66050,45,46,37
66051,45,46,38
66052,45,46,39
66053,45,46,40
66054,45,46,41
66055,45,46,42
66056,45,46,43
66057,45,47,10
66058,45,47,11
66059,45,47,12
66060,45,47,13
66061,45,47,14
66062,45,47,15
66063,45,47,16
66064,45,47,17
66065,45,47,18
66066,45,47,19
66067,45,47,20
66068,45,47,21
66069,45,47,22
66070,45,47,23
66071,45,47,24
66072,45,47,25
66073,45,47,26
66074,45,47,27
66075,45,47,28
66076,45,47,29
66077,45,47,30
66078,45,47,31
66079,45,47,32
66080,45,47,33
66081,45,47,34
66082,45,47,35
66083,45,47,36
66084,45,47,37
66085,45,47,38
66086,45,47,39
66087,45,47,40
66088,45,47,41
66089,45,47,42
66090,45,48,11
66091,45,48,12
66092,45,48,13
66093,45,48,14
66094,45,48,15
66095,45,48,16
66096,45,48,17
66097,45,48,18
66098,45,48,19
66099,45,48,20
66100,45,48,21
66101,45,48,22
66102,45,48,23
66103,45,48,24
66104,45,48,25
66105,45,48,26
66106,45,48,27
66107,45,48,28
66108,45,48,29
66109,45,48,30
66110,45,48,31
66111,45,48,32
66112,45,48,33
66113,45,48,34
66114,45,48,35
66115,45,48,36
66116,45,48,37
66117,45,48,38
66118,45,48,39
66119,45,48,40
66120,45,48,41
66121,45,48,42
66122,45,49,13
66123,45,49,14
66124,45,49,15
66125,45,49,16
66126,45,49,17
66127,45,49,18
66128,45,49,19
66129,45,49,20
66130,45,49,21
66131,45,49,22
66132,45,49,23
66133,45,49,24
66134,45,49,25
66135,45,49,26
66136,45,49,27
66137,45,49,28
66138,45,49,29
66139,45,49,30
66140,45,49,31
66141,45,49,32
66142,45,49,33
66143,45,49,34
66144,45,49,35
66145,45,49,36
66146,45,49,37
66147,45,49,38
66148,45,49,39
66149,45,49,40
66150,45,49,41
66151,45,49,42
66152,45,50,15
66153,45,50,16
66154,45,50,17
66155,45,50,18
66156,45,50,19
66157,45,50,20
66158,45,50,21
66159,45,50,22
66160,45,50,23
66161,45,50,24
66162,45,50,25
66163,45,50,26
66164,45,50,27
66165,45,50,28
66166,45,50,29
66167,45,50,30
66168,45,50,31
66169,45,50,32
66170,45,50,33
66171,45,50,34
66172,45,50,35
66173,45,50,36
66174,45,50,37
66175,45,50,38
66176,45,50,39
66177,45,50,40
66178,45,50,41
66179,45,50,42
66180,45,51,16
66181,45,51,17
66182,45,51,18
66183,45,51,19
66184,45,51,20
66185,45,51,21
66186,45,51,22
66187,45,51,23
66188,45,51,24
66189,45,51,25
66190,45,51,26
66191,45,51,27
66192,45,51,28
66193,45,51,29
66194,45,51,30
66195,45,51,31
66196,45,51,32
66197,45,51,33
66198,45,51,34
66199,45,51,35
66200,45,51,36
66201,45,51,37
66202,45,51,38
66203,45,51,39
66204,45,51,40
66205,45,51,41
66206,45,52,16
66207,45,52,17
66208,45,52,18
66209,45,52,19
66210,45,52,20
66211,45,52,21
66212,45,52,22
66213,45,52,23
66214,45,52,24
66215,45,52,25
66216,45,52,26
66217,45,52,27
66218,45,52,28
66219,45,52,29
66220,45,52,30
66221,45,52,31
66222,45,52,32
66223,45,52,33
66224,45,52,34
66225,45,52,35
66226,45,52,36
66227,45,52,37
66228,45,52,38
66229,45,53,15
66230,45,53,16
66231,45,53,17
66232,45,53,18
66233,45,53,19
66234,45,53,20
66235,45,53,21
66236,45,53,22
66237,45,53,23
66238,45,53,24
66239,45,53,25
66240,45,53,26
66241,45,53,27
66242,45,53,28
66243,45,53,29
66244,45,53,30
66245,45,53,31
66246,45,53,32
66247,45,53,33
66248,45,53,34
66249,45,53,35
66250,45,53,36
66251,45,53,37
66252,45,53,38
66253,45,54,15
66254,45,54,16
66255,45,54,17
66256,45,54,18
66257,45,54,19
66258,45,54,20
66259,45,54,21
66260,45,54,22
66261,45,54,23
66262,45,54,24
66263,45,54,25
66264,45,54,26
66265,45,54,27
66266,45,54,28
66267,45,54,29
66268,45,54,30
66269,45,54,31
66270,45,54,32
66271,45,54,33
66272,45,54,34
66273,45,54,35
66274,45,54,36
66275,45,55,16
66276,45,55,17
66277,45,55,18
66278,45,55,19
66279,45,55,20
66280,45,55,21
66281,45,55,22
66282,45,55,23
66283,45,55,24
66284,45,55,25
66285,45,55,26
66286,45,55,27
66287,45,55,28
66288,45,55,29
66289,45,55,30
66290,45,55,31
66291,45,55,32
66292,45,55,33
66293,45,55,34
66294,45,55,35
66295,45,55,36
66296,45,56,16
66297,45,56,17
66298,45,56,18
66299,45,56,19
66300,45,56,20
66301,45,56,21
66302,45,56,22
66303,45,56,23
66304,45,56,24
66305,45,56,25
66306,45,56,26
66307,45,56,27
66308,45,56,28
66309,45,56,29
66310,45,56,30
66311,45,56,31
66312,45,56,32
66313,45,56,33
66314,45,56,34
66315,45,56,35
66316,45,57,16
66317,45,57,17
66318,45,57,18
66319,45,57,19
66320,45,57,20
66321,45,57,21
66322,45,57,22
66323,45,57,23
66324,45,57,24
66325,45,57,25
66326,45,57,26
66327,45,57,27
66328,45,57,28
66329,45,57,29
66330,45,57,30
66331,45,57,31
66332,45,57,32
66333,45,57,33
66334,45,58,17
66335,45,58,18
66336,45,58,19
66337,45,58,20
66338,45,58,21
66339,45,58,22
66340,45,58,23
66341,45,58,24
66342,45,58,25
66343,45,58,26
66344,45,58,27
66345,45,58,28
66346,45,58,29
66347,45,58,30
66348,45,58,31
66349,45,58,32
66350,45,59,18
66351,45,59,19
66352,45,59,20
66353,45,59,21
66354,45,59,22
66355,45,59,23
66356,45,59,24
66357,45,59,25
66358,45,59,26
66359,45,59,27
66360,45,59,28
66361,45,59,29
66362,45,59,30
66363,45,60,19
66364,45,60,20
66365,45,60,21
66366,45,60,22
66367,45,60,23
66368,45,60,24
66369,45,60,25
66370,45,60,26
66371,45,60,27
66372,45,60,28
66373,45,60,29
66374,45,61,20
66375,45,61,21
66376,45,61,22
66377,45,61,23
66378,45,61,24
66379,45,61,25
66380,45,61,26
66381,45,61,27
66382,46,13,20
66383,46,13,21
66384,46,13,22
66385,46,13,23
66386,46,13,24
66387,46,13,25
66388,46,13,26
66389,46,13,27
66390,46,14,17
66391,46,14,18
66392,46,14,19
66393,46,14,20
66394,46,14,21
66395,46,14,22
66396,46,14,23
66397,46,14,24
66398,46,14,25
66399,46,14,26
66400,46,14,27
66401,46,14,28
66402,46,14,29
66403,46,14,30
66404,46,14,31
66405,46,15,16
66406,46,15,17
66407,46,15,18
66408,46,15,19
66409,46,15,20
66410,46,15,21
66411,46,15,22
66412,46,15,23
66413,46,15,24
66414,46,15,25
66415,46,15,26
66416,46,15,27
66417,46,15,28
66418,46,15,29
66419,46,15,30
66420,46,15,31
66421,46,15,32
66422,46,15,33
66423,46,15,34
66424,46,15,35
66425,46,16,15
66426,46,16,16
66427,46,16,17
66428,46,16,18
66429,46,16,19
66430,46,16,20
66431,46,16,21
66432,46,16,22
66433,46,16,23
66434,46,16,24
66435,46,16,25
66436,46,16,26
66437,46,16,27
66438,46,16,28
66439,46,16,29
66440,46,16,30
66441,46,16,31
66442,46,16,32
66443,46,16,33
66444,46,16,34
66445,46,16,35
66446,46,16,36
66447,46,17,15
66448,46,17,16
66449,46,17,17
66450,46,17,18
66451,46,17,19
66452,46,17,20
66453,46,17,21
66454,46,17,22
66455,46,17,23
66456,46,17,24
66457,46,17,25
66458,46,17,26
66459,46,17,27
66460,46,17,28
66461,46,17,29
66462,46,17,30
66463,46,17,31
66464,46,17,32
66465,46,17,33
66466,46,17,34
66467,46,17,35
66468,46,17,36
66469,46,18,10
66470,46,18,11
66471,46,18,12
66472,46,18,15
66473,46,18,16
66474,46,18,17
66475,46,18,18
66476,46,18,19
66477,46,18,20
66478,46,18,21
66479,46,18,22
66480,46,18,23
66481,46,18,24
66482,46,18,25
66483,46,18,26
66484,46,18,27
66485,46,18,28
66486,46,18,29
66487,46,18,30
66488,46,18,31
66489,46,18,32
66490,46,18,33
66491,46,18,34
66492,46,18,35
66493,46,18,36
66494,46,18,37
66495,46,18,38
66496,46,18,39
66497,46,18,40
66498,46,19,9
66499,46,19,10
66500,46,19,11
66501,46,19,12
66502,46,19,13
66503,46,19,14
66504,46,19,16
66505,46,19,17
66506,46,19,18
66507,46,19,19
66508,46,19,20
66509,46,19,21
66510,46,19,22
66511,46,19,23
66512,46,19,24
66513,46,19,25
66514,46,19,26
66515,46,19,27
66516,46,19,28
66517,46,19,29
66518,46,19,30
66519,46,19,31
66520,46,19,32
66521,46,19,33
66522,46,19,34
66523,46,19,35
66524,46,19,36
66525,46,19,37
66526,46,19,38
66527,46,19,39
66528,46,19,40
66529,46,19,41
66530,46,20,7
66531,46,20,8
66532,46,20,9
66533,46,20,10
66534,46,20,11
66535,46,20,12
66536,46,20,13
66537,46,20,14
66538,46,20,16
66539,46,20,17
66540,46,20,18
66541,46,20,19
66542,46,20,20
66543,46,20,21
66544,46,20,22
66545,46,20,23
66546,46,20,24
66547,46,20,25
66548,46,20,26
66549,46,20,27
66550,46,20,28
66551,46,20,29
66552,46,20,30
66553,46,20,31
66554,46,20,32
66555,46,20,33
66556,46,20,34
66557,46,20,35
66558,46,20,36
66559,46,20,37
66560,46,20,38
66561,46,20,39
66562,46,20,40
66563,46,20,41
66564,46,20,42
66565,46,21,7
66566,46,21,8
66567,46,21,9
66568,46,21,10
66569,46,21,11
66570,46,21,12
66571,46,21,13
66572,46,21,14
66573,46,21,15
66574,46,21,16
66575,46,21,17
66576,46,21,18
66577,46,21,19
66578,46,21,20
66579,46,21,21
66580,46,21,22
66581,46,21,23
66582,46,21,24
66583,46,21,25
66584,46,21,26
66585,46,21,27
66586,46,21,28
66587,46,21,29
66588,46,21,30
66589,46,21,31
66590,46,21,32
66591,46,21,33
66592,46,21,34
66593,46,21,35
66594,46,21,36
66595,46,21,37
66596,46,21,38
66597,46,21,39
66598,46,21,40
66599,46,21,41
66600,46,21,42
66601,46,22,6
66602,46,22,7
66603,46,22,8
66604,46,22,9
66605,46,22,10
66606,46,22,11
